Participant_ID,Prompt_Type,Study_Mode,Prompt_Trigger,Time_Window_Start,Time_Window_End,Initial_Prompt_Date,Initial_Prompt_Local_Time,Initial_Prompt_UTC_Offset,Initial_Prompt_UnixTime,Answer_Status,Reprompt1_Prompt_Date,Reprompt1_Prompt_Local_Time,Reprompt1_Prompt_UnixTime,Reprompt2_Prompt_Date,Reprompt2_Prompt_Local_Time,Reprompt2_Prompt_UnixTime,Reprompt3_Prompt_Date,Reprompt3_Prompt_Local_Time,Reprompt3_Prompt_UnixTime,Reprompt4_Prompt_Date,Reprompt4_Prompt_Local_Time,Reprompt4_Prompt_UnixTime,Reprompt5_Prompt_Date,Reprompt5_Prompt_Local_Time,Reprompt5_Prompt_UnixTime,Question_Set_Completion_Date,Question_Set_Completion_Local_Time,Question_Set_Completion_UnixTime,Question_Set_Completion_Prompt_Number,Probabilistic_Question_Set_Selected,Number_Of_Questions_Presented,Surveyversionnumber,Question_X_ID,Question_X_Text,Question_X_Answer_Text,Question_X_Answer_Unixtime,PARTICIPANT_ID_TEXT,PARTICIPANT_ID_NUMERIC
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,12,13,2021-01-08,Fri Jan 08 12:46:01 PST 2021,GMT-08:00,1610138761207,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,12:46:13.828,1610138773828,1,,1,-1,friend_1,With friend(s) now?,No,1610138770577,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,12,13,2021-01-08,Fri Jan 08 12:54:02 PST 2021,GMT-08:00,1610139242098,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,12:54:09.835,1610139249835,1,,1,-1,control_1,Feeling in control?,No,1610139246548,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,13,14,2021-01-08,Fri Jan 08 13:25:02 PST 2021,GMT-08:00,1610141102403,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,13:25:16.570,1610141116570,1,,1,-1,feel_exer_1,Feel like exercising?,No,1610141113314,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,13,14,2021-01-08,Fri Jan 08 13:37:02 PST 2021,GMT-08:00,1610141822059,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,13:37:10.128,1610141830129,1,,1,-1,excite_14,Feeling excited?,No,1610141826874,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,13,14,2021-01-08,Fri Jan 08 13:45:02 PST 2021,GMT-08:00,1610142302690,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,13:45:12.372,1610142312372,1,,1,-1,focus_3,Feeling focused?,No,1610142309074,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,13,14,2021-01-08,Fri Jan 08 13:53:02 PST 2021,GMT-08:00,1610142782798,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,13:53:13.116,1610142793116,1,,1,-1,frust_12,Feeling frustrated?,Yes,1610142789878,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,14,15,2021-01-08,Fri Jan 08 14:23:03 PST 2021,GMT-08:00,1610144583731,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,14:23:15.933,1610144595933,1,,1,-1,friend_1,With friend(s) now?,No,1610144592666,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,14,15,2021-01-08,Fri Jan 08 14:37:01 PST 2021,GMT-08:00,1610145421837,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,14:37:15.183,1610145435184,1,,1,-1,control_1,Feeling in control?,No,1610145431918,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,14,15,2021-01-08,Fri Jan 08 14:46:02 PST 2021,GMT-08:00,1610145962591,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,14:46:16.372,1610145976373,1,,1,-1,demands_1,Juggling several tasks?,No,1610145973130,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,14,15,2021-01-08,Fri Jan 08 14:54:05 PST 2021,GMT-08:00,1610146445210,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,14:54:14.633,1610146454633,1,,1,-1,hunger_0,Feeling hungry?,Sort of,1610146451340,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2021-01-08,Fri Jan 08 15:20:03 PST 2021,GMT-08:00,1610148003327,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,15:20:12.647,1610148012647,1,,1,-1,tense_11,Feeling tense?,Sort of,1610148009387,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,15,16,2021-01-08,Fri Jan 08 15:33:00 PST 2021,GMT-08:00,1610148780979,NeverStarted,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,activity_0,Sedentary 26 min ago?,-NOT_ANS-,-1,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2021-01-08,Fri Jan 08 15:42:01 PST 2021,GMT-08:00,1610149321915,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,15:42:14.181,1610149334181,1,,1,-1,frust_12,Feeling frustrated?,Yes,1610149330892,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,Trivia_EMA_Micro,TIME,RANDOM,15,16,2021-01-08,Fri Jan 08 15:53:00 PST 2021,GMT-08:00,1610149980816,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,15:53:10.319,1610149990319,1,,1,-1,trait_0,Play sports?,Rarely,1610149986452,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,16,17,2021-01-08,Fri Jan 08 16:11:04 PST 2021,GMT-08:00,1610151064750,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,16:11:13.920,1610151073920,1,,1,-1,focus_3,Feeling focused?,Sort of,1610151070260,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,16,17,2021-01-08,Fri Jan 08 16:27:02 PST 2021,GMT-08:00,1610152022691,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,16:27:16.828,1610152036828,1,,1,-1,int_sed_1,Intend to sit less today?,No,1610152033263,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,16,17,2021-01-08,Fri Jan 08 16:36:00 PST 2021,GMT-08:00,1610152560879,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,16:36:11.510,1610152571511,1,,1,-1,tense_11,Feeling tense?,Sort of,1610152568253,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,16,17,2021-01-08,Fri Jan 08 16:46:03 PST 2021,GMT-08:00,1610153163157,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,16:46:16.590,1610153176590,1,,1,-1,feel_exer_1,Feel like exercising?,No,1610153173328,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,17,18,2021-01-08,Fri Jan 08 17:22:01 PST 2021,GMT-08:00,1610155321876,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,17:22:09.373,1610155329373,1,,1,-1,focus_3,Feeling focused?,Sort of,1610155326102,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,17,18,2021-01-08,Fri Jan 08 17:33:04 PST 2021,GMT-08:00,1610155984194,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,17:33:15.467,1610155995467,1,,1,-1,hunger_0,Feeling hungry?,No,1610155992213,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,17,18,2021-01-08,Fri Jan 08 17:45:03 PST 2021,GMT-08:00,1610156703807,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,17:45:14.526,1610156714526,1,,1,-1,friend_1,With friend(s) now?,No,1610156711286,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,17,18,2021-01-08,Fri Jan 08 17:54:01 PST 2021,GMT-08:00,1610157241004,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,17:54:10.471,1610157250472,1,,1,-1,frust_12,Feeling frustrated?,Sort of,1610157247196,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,Trivia_EMA_Micro,TIME,RANDOM,18,19,2021-01-08,Fri Jan 08 18:13:00 PST 2021,GMT-08:00,1610158380944,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,18:13:14.328,1610158394328,1,,1,-1,trait_1,Do you socialize...,Frequently,1610158391059,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,18,19,2021-01-08,Fri Jan 08 18:31:14 PST 2021,GMT-08:00,1610159474882,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,18:31:23.089,1610159483089,1,,1,-1,tense_11,Feeling tense?,Yes,1610159479681,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,18,19,2021-01-08,Fri Jan 08 18:41:01 PST 2021,GMT-08:00,1610160061103,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,18:41:12.166,1610160072166,1,,1,-1,feel_exer_1,Feel like exercising?,No,1610160068820,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,18,19,2021-01-08,Fri Jan 08 18:54:01 PST 2021,GMT-08:00,1610160841919,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,18:54:11.792,1610160851792,1,,1,-1,excite_14,Feeling excited?,No,1610160848167,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,20,21,2021-01-08,Fri Jan 08 20:26:01 PST 2021,GMT-08:00,1610166361808,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,20:26:11.356,1610166371356,1,,1,-1,tense_11,Feeling tense?,Sort of,1610166367453,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,20,21,2021-01-08,Fri Jan 08 20:35:16 PST 2021,GMT-08:00,1610166916890,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,20:35:24.621,1610166924621,1,,1,-1,hunger_0,Feeling hungry?,No,1610166921278,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,20,21,2021-01-08,Fri Jan 08 20:46:01 PST 2021,GMT-08:00,1610167561599,NeverStarted,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,int_sed_1,Intend to sit less today?,-NOT_ANS-,-1,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,20,21,2021-01-08,Fri Jan 08 20:54:00 PST 2021,GMT-08:00,1610168040590,NeverStarted,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,control_1,Feeling in control?,-NOT_ANS-,-1,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,21,22,2021-01-08,Fri Jan 08 21:15:01 PST 2021,GMT-08:00,1610169301569,NeverStarted,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,focus_3,Feeling focused?,-NOT_ANS-,-1,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,21,22,2021-01-08,Fri Jan 08 21:27:01 PST 2021,GMT-08:00,1610170021631,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,21:27:16.301,1610170036301,1,,1,-1,excite_14,Feeling excited?,No,1610170032985,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,21,22,2021-01-08,Fri Jan 08 21:44:02 PST 2021,GMT-08:00,1610171042617,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,21:44:09.823,1610171049824,1,,1,-1,demands_1,Juggling several tasks?,No,1610171046577,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,21,22,2021-01-08,Fri Jan 08 21:54:02 PST 2021,GMT-08:00,1610171642950,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,21:54:09.841,1610171649842,1,,1,-1,focus_3,Feeling focused?,Sort of,1610171646601,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,22,23,2021-01-08,Fri Jan 08 22:09:02 PST 2021,GMT-08:00,1610172542729,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,22:09:11.507,1610172551507,1,,1,-1,tense_11,Feeling tense?,Sort of,1610172548245,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,22,23,2021-01-08,Fri Jan 08 22:22:03 PST 2021,GMT-08:00,1610173323759,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,22:22:11.893,1610173331893,1,,1,-1,control_1,Feeling in control?,No,1610173328361,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,22,23,2021-01-08,Fri Jan 08 22:45:02 PST 2021,GMT-08:00,1610174702863,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,22:45:09.991,1610174709992,1,,1,-1,demands_1,Juggling several tasks?,No,1610174706725,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,22,23,2021-01-08,Fri Jan 08 22:54:01 PST 2021,GMT-08:00,1610175241676,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,22:54:08.056,1610175248056,1,,1,-1,hunger_0,Feeling hungry?,No,1610175244767,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,23,24,2021-01-08,Fri Jan 08 23:13:02 PST 2021,GMT-08:00,1610176382804,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,23:13:10.708,1610176390708,1,,1,-1,friend_1,With friend(s) now?,No,1610176387418,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,23,24,2021-01-08,Fri Jan 08 23:21:03 PST 2021,GMT-08:00,1610176863892,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,23:21:13.025,1610176873026,1,,1,-1,int_sed_1,Intend to sit less today?,No,1610176869768,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,23,24,2021-01-08,Fri Jan 08 23:30:01 PST 2021,GMT-08:00,1610177401164,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,23:30:10.552,1610177410552,1,,1,-1,focus_3,Feeling focused?,Sort of,1610177407289,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,Trivia_EMA_Micro,TIME,RANDOM,23,24,2021-01-08,Fri Jan 08 23:39:02 PST 2021,GMT-08:00,1610177942895,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,23:39:16.730,1610177956731,1,,1,-1,trait_2,Usually sympathetic and warm?,Yes,1610177953495,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,12,13,2021-01-09,Sat Jan 09 12:29:03 PST 2021,GMT-08:00,1610224143448,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-09,12:29:14.465,1610224154466,1,,1,-1,activity_0,Sedentary 21 min ago?,Yes,1610224151192,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,12,13,2021-01-09,Sat Jan 09 12:38:00 PST 2021,GMT-08:00,1610224680924,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-09,12:38:11.939,1610224691939,1,,1,-1,int_sed_1,Intend to sit less today?,No,1610224688695,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,12,13,2021-01-09,Sat Jan 09 12:46:03 PST 2021,GMT-08:00,1610225163528,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-09,12:46:11.753,1610225171753,1,,1,-1,stress_2,Feeling stressed?,Sort of,1610225168484,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,12,13,2021-01-09,Sat Jan 09 12:54:01 PST 2021,GMT-08:00,1610225641770,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-09,12:54:07.058,1610225647058,1,,1,-1,tense_11,Feeling tense?,Sort of,1610225646854,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,13,14,2021-01-09,Sat Jan 09 13:27:02 PST 2021,GMT-08:00,1610227622978,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-09,13:27:11.111,1610227631112,1,,1,-1,demands_1,Juggling several tasks?,No,1610227627077,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,13,14,2021-01-09,Sat Jan 09 13:35:01 PST 2021,GMT-08:00,1610228101201,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-09,13:35:09.602,1610228109602,1,,1,-1,happy_8,Feeling happy?,No,1610228106345,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,13,14,2021-01-09,Sat Jan 09 13:43:01 PST 2021,GMT-08:00,1610228581185,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-09,13:43:05.227,1610228585228,1,,1,-1,feel_exer_1,Feel like exercising?,No,1610228584962,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,13,14,2021-01-09,Sat Jan 09 13:54:02 PST 2021,GMT-08:00,1610229242248,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-09,13:54:15.293,1610229255293,1,,1,-1,burden_1,Workload increasing?,Sort of,1610229251971,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,14,15,2021-01-09,Sat Jan 09 14:09:01 PST 2021,GMT-08:00,1610230141189,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-09,14:09:07.610,1610230147610,1,,1,-1,activity_0,Sedentary 24 min ago?,Yes,1610230144155,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,14,15,2021-01-09,Sat Jan 09 14:22:03 PST 2021,GMT-08:00,1610230923246,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-09,14:22:11.112,1610230931112,1,,1,-1,relax_10,Feeling relaxed?,No,1610230927793,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,14,15,2021-01-09,Sat Jan 09 14:42:02 PST 2021,GMT-08:00,1610232122213,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-09,14:42:10.408,1610232130408,1,,1,-1,int_sed_1,Intend to sit less today?,No,1610232127142,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,Trivia_EMA_Micro,TIME,RANDOM,14,15,2021-01-09,Sat Jan 09 14:50:03 PST 2021,GMT-08:00,1610232603541,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-09,14:50:14.609,1610232614609,1,,1,-1,trait_3,Tech reduces effort?,Sort of,1610232611376,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,15,16,2021-01-09,Sat Jan 09 15:14:03 PST 2021,GMT-08:00,1610234043405,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-09,15:14:10.159,1610234050159,1,,1,-1,activity_0,Sedentary 29 min ago?,Yes,1610234046924,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2021-01-09,Sat Jan 09 15:34:03 PST 2021,GMT-08:00,1610235243535,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-09,15:34:09.532,1610235249532,1,,1,-1,happy_8,Feeling happy?,No,1610235246295,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2021-01-09,Sat Jan 09 15:45:00 PST 2021,GMT-08:00,1610235900980,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-09,15:45:12.858,1610235912858,1,,1,-1,int_sed_1,Intend to sit less today?,No,1610235909519,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2021-01-09,Sat Jan 09 15:54:01 PST 2021,GMT-08:00,1610236441124,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-09,15:54:13.942,1610236453942,1,,1,-1,proc_4,Procrastinating today?,No,1610236450719,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,16,17,2021-01-09,Sat Jan 09 16:14:02 PST 2021,GMT-08:00,1610237642077,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-09,16:14:10.442,1610237650442,1,,1,-1,activity_0,Sedentary 29 min ago?,Yes,1610237647161,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,EMA_Micro,TIME,RANDOM,16,17,2021-01-09,Sat Jan 09 16:32:01 PST 2021,GMT-08:00,1610238721656,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-09,16:32:07.584,1610238727584,1,,1,-1,demands_1,Juggling several tasks?,No,1610238724340,dissuadecelestialrelic,9153
dissuadecelestialrelic@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,16,17,2021-01-09,Sat Jan 09 16:46:01 PST 2021,GMT-08:00,1610239561802,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-09,16:46:11.915,1610239571915,1,,1,-1,activity_2,Physically active 14 min ago?,Sort of,1610239568348,dissuadecelestialrelic,9153
