Participant_ID,Prompt_Type,Study_Mode,Prompt_Trigger,Time_Window_Start,Time_Window_End,Initial_Prompt_Date,Initial_Prompt_Local_Time,Initial_Prompt_UTC_Offset,Initial_Prompt_UnixTime,Answer_Status,Reprompt1_Prompt_Date,Reprompt1_Prompt_Local_Time,Reprompt1_Prompt_UnixTime,Reprompt2_Prompt_Date,Reprompt2_Prompt_Local_Time,Reprompt2_Prompt_UnixTime,Reprompt3_Prompt_Date,Reprompt3_Prompt_Local_Time,Reprompt3_Prompt_UnixTime,Reprompt4_Prompt_Date,Reprompt4_Prompt_Local_Time,Reprompt4_Prompt_UnixTime,Reprompt5_Prompt_Date,Reprompt5_Prompt_Local_Time,Reprompt5_Prompt_UnixTime,Question_Set_Completion_Date,Question_Set_Completion_Local_Time,Question_Set_Completion_UnixTime,Question_Set_Completion_Prompt_Number,Probabilistic_Question_Set_Selected,Number_Of_Questions_Presented,Surveyversionnumber,Question_X_ID,Question_X_Text,Question_X_Answer_Text,Question_X_Answer_Unixtime,PARTICIPANT_ID_TEXT,PARTICIPANT_ID_NUMERIC
unknown_user,EMA_Micro,TIME,RANDOM,14,15,2020-05-24,Sun May 24 14:19:02 MST 2020,GMT-07:00,1590355142454,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-05-24,14:19:14.160,1590355154160,1,,1,-1,soc_1,I am with ...,Other(s),1590355150823,spinstersubatomiccoyness,9008
spinstersubatomiccoyness@timestudy_com,EMA_Micro,TIME,RANDOM,14,15,2020-05-24,Sun May 24 14:30:03 MST 2020,GMT-07:00,1590355803907,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-05-24,14:30:12.038,1590355812038,1,,1,-1,pain_0,In pain/sickness?,No,1590355808544,spinstersubatomiccoyness,9008
spinstersubatomiccoyness@timestudy_com,EMA_Micro,TIME,RANDOM,14,15,2020-05-24,Sun May 24 14:41:07 MST 2020,GMT-07:00,1590356467629,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-05-24,14:41:14.244,1590356474244,1,,1,-1,fatigue_13,Feeling fatigued?,No,1590356470528,spinstersubatomiccoyness,9008
spinstersubatomiccoyness@timestudy_com,EMA_Micro,TIME,RANDOM,14,15,2020-05-24,Sun May 24 14:52:05 MST 2020,GMT-07:00,1590357125195,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-05-24,14:52:11.563,1590357131567,1,,1,-1,trivia_0,How's your day?,Great,1590357127340,spinstersubatomiccoyness,9008
spinstersubatomiccoyness@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2020-05-24,Sun May 24 15:16:01 MST 2020,GMT-07:00,1590358561635,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-05-24,15:16:08.630,1590358568631,1,,1,-1,proc_4,Procrastinating today?,No,1590358565089,spinstersubatomiccoyness,9008
spinstersubatomiccoyness@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2020-05-24,Sun May 24 15:29:04 MST 2020,GMT-07:00,1590359344889,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-05-24,15:29:13.906,1590359353934,1,,1,-1,prod_0,Feeling productive today?,Yes,1590359350040,spinstersubatomiccoyness,9008
spinstersubatomiccoyness@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2020-05-24,Sun May 24 15:42:03 MST 2020,GMT-07:00,1590360123386,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-05-24,15:42:10.527,1590360130528,1,,1,-1,trivia_1,Rained today?,No,1590360126981,spinstersubatomiccoyness,9008
spinstersubatomiccoyness@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2020-05-24,Sun May 24 15:54:01 MST 2020,GMT-07:00,1590360841649,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-05-24,15:54:09.344,1590360849344,1,,1,-1,feel_sit_1,Feel like sitting less?,Yes,1590360845767,spinstersubatomiccoyness,9008
spinstersubatomiccoyness@timestudy_com,EMA_Micro,TIME,RANDOM,16,17,2020-05-24,Sun May 24 16:15:10 MST 2020,GMT-07:00,1590362110322,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-05-24,16:15:18.138,1590362118147,1,,1,-1,trivia_2,Weather outside?,Comfortable,1590362114344,spinstersubatomiccoyness,9008
spinstersubatomiccoyness@timestudy_com,EMA_Micro,TIME,RANDOM,16,17,2020-05-24,Sun May 24 16:28:04 MST 2020,GMT-07:00,1590362884018,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-05-24,16:28:11.353,1590362891387,1,,1,-1,tired_1,Feeling tired?,Sort of,1590362887585,spinstersubatomiccoyness,9008
