Participant_ID,Prompt_Type,Study_Mode,Prompt_Trigger,Time_Window_Start,Time_Window_End,Initial_Prompt_Date,Initial_Prompt_Local_Time,Initial_Prompt_UTC_Offset,Initial_Prompt_UnixTime,Answer_Status,Reprompt1_Prompt_Date,Reprompt1_Prompt_Local_Time,Reprompt1_Prompt_UnixTime,Reprompt2_Prompt_Date,Reprompt2_Prompt_Local_Time,Reprompt2_Prompt_UnixTime,Reprompt3_Prompt_Date,Reprompt3_Prompt_Local_Time,Reprompt3_Prompt_UnixTime,Reprompt4_Prompt_Date,Reprompt4_Prompt_Local_Time,Reprompt4_Prompt_UnixTime,Reprompt5_Prompt_Date,Reprompt5_Prompt_Local_Time,Reprompt5_Prompt_UnixTime,Question_Set_Completion_Date,Question_Set_Completion_Local_Time,Question_Set_Completion_UnixTime,Question_Set_Completion_Prompt_Number,Probabilistic_Question_Set_Selected,Number_Of_Questions_Presented,Surveyversionnumber,Question_X_ID,Question_X_Text,Question_X_Answer_Text,Question_X_Answer_Unixtime,PARTICIPANT_ID_TEXT,PARTICIPANT_ID_NUMERIC
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,10,11,2021-02-13,Sat Feb 13 10:38:02 PST 2021,GMT-08:00,1613241482195,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,10:38:08.300,1613241488300,1,,1,-1,happy_8,Feeling happy?,Sort of,1613241484540,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,10,11,2021-02-13,Sat Feb 13 10:46:01 PST 2021,GMT-08:00,1613241961569,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,10:46:06.054,1613241966054,1,,1,-1,int_eat_1,Intend to eat healthy today?,Sort of,1613241965776,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,10,11,2021-02-13,Sat Feb 13 10:54:02 PST 2021,GMT-08:00,1613242442941,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,10:54:09.525,1613242449525,1,,1,-1,pain_0,In pain/sickness?,No,1613242446138,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,11,12,2021-02-13,Sat Feb 13 11:20:02 PST 2021,GMT-08:00,1613244002823,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,11:20:10.028,1613244010028,1,,1,-1,feel_sit_1,Feel like sitting less?,Sort of,1613244006750,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,11,12,2021-02-13,Sat Feb 13 11:30:02 PST 2021,GMT-08:00,1613244602140,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,11:30:10.963,1613244610963,1,,1,-1,relax_10,Feeling relaxed?,Sort of,1613244606423,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,11,12,2021-02-13,Sat Feb 13 11:44:01 PST 2021,GMT-08:00,1613245441193,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,11:44:09.006,1613245449006,1,,1,-1,activity_0,Sedentary 15 min ago?,Yes,1613245445062,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,11,12,2021-02-13,Sat Feb 13 11:54:01 PST 2021,GMT-08:00,1613246041046,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,11:54:09.608,1613246049608,1,,1,-1,energy_9,Feeling energetic?,Sort of,1613246045939,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,12,13,2021-02-13,Sat Feb 13 12:11:02 PST 2021,GMT-08:00,1613247062571,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,12:11:10.657,1613247070657,1,,1,-1,int_eat_1,Intend to eat healthy today?,Sort of,1613247067349,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,12,13,2021-02-13,Sat Feb 13 12:34:01 PST 2021,GMT-08:00,1613248441059,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,12:34:08.531,1613248448531,1,,1,-1,friend_1,With friend(s) now?,No,1613248445084,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,12,13,2021-02-13,Sat Feb 13 12:43:01 PST 2021,GMT-08:00,1613248981069,NeverStarted,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,sleep_0,Slept well yesterday?,-NOT_ANS-,-1,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,12,13,2021-02-13,Sat Feb 13 12:52:01 PST 2021,GMT-08:00,1613249521133,NeverStarted,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,activity_0,Sedentary 22 min ago?,-NOT_ANS-,-1,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,13,14,2021-02-13,Sat Feb 13 13:28:01 PST 2021,GMT-08:00,1613251681954,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,13:28:10.382,1613251690382,1,,1,-1,int_eat_1,Intend to eat healthy today?,Sort of,1613251687248,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,13,14,2021-02-13,Sat Feb 13 13:37:01 PST 2021,GMT-08:00,1613252221055,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,13:37:10.982,1613252230982,1,,1,-1,activity_2,Physically active 7 min ago?,No,1613252227026,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,13,14,2021-02-13,Sat Feb 13 13:45:01 PST 2021,GMT-08:00,1613252701180,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,13:45:08.509,1613252708509,1,,1,-1,activity_2,Physically active 5 min ago?,No,1613252705184,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,13,14,2021-02-13,Sat Feb 13 13:53:01 PST 2021,GMT-08:00,1613253181250,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,13:53:22.382,1613253202382,1,,1,-1,feel_exer_1,Feel like exercising?,Sort of,1613253202091,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,14,15,2021-02-13,Sat Feb 13 14:17:02 PST 2021,GMT-08:00,1613254622142,NeverStarted,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,energy_9,Feeling energetic?,-NOT_ANS-,-1,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,14,15,2021-02-13,Sat Feb 13 14:29:01 PST 2021,GMT-08:00,1613255341700,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,14:29:22.083,1613255362083,1,,1,-1,activity_2,Physically active 2 min ago?,Yes,1613255358787,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,14,15,2021-02-13,Sat Feb 13 14:41:01 PST 2021,GMT-08:00,1613256061785,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,14:41:17.273,1613256077273,1,,1,-1,int_eat_1,Intend to eat healthy today?,Sort of,1613256076995,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,14,15,2021-02-13,Sat Feb 13 14:54:01 PST 2021,GMT-08:00,1613256841421,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,14:54:08.330,1613256848330,1,,1,-1,relax_10,Feeling relaxed?,Yes,1613256844997,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2021-02-13,Sat Feb 13 15:23:06 PST 2021,GMT-08:00,1613258586319,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,15:23:14.306,1613258594306,1,,1,-1,int_sed_1,Intend to sit less today?,Sort of,1613258590894,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2021-02-13,Sat Feb 13 15:33:05 PST 2021,GMT-08:00,1613259185395,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,15:33:15.390,1613259195390,1,,1,-1,pain_0,In pain/sickness?,No,1613259192084,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2021-02-13,Sat Feb 13 15:45:01 PST 2021,GMT-08:00,1613259901967,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,15:45:10.093,1613259910093,1,,1,-1,sleep_0,Slept well yesterday?,Yes,1613259906765,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2021-02-13,Sat Feb 13 15:53:00 PST 2021,GMT-08:00,1613260380928,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,15:53:07.536,1613260387536,1,,1,-1,feel_exer_1,Feel like exercising?,Sort of,1613260384234,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,16,17,2021-02-13,Sat Feb 13 16:21:00 PST 2021,GMT-08:00,1613262060998,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,16:21:08.136,1613262068136,1,,1,-1,feel_sit_1,Feel like sitting less?,Yes,1613262064868,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,16,17,2021-02-13,Sat Feb 13 16:29:01 PST 2021,GMT-08:00,1613262541945,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,16:29:08.267,1613262548268,1,,1,-1,friend_1,With friend(s) now?,Yes,1613262544923,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,16,17,2021-02-13,Sat Feb 13 16:43:00 PST 2021,GMT-08:00,1613263380967,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,16:43:09.317,1613263389317,1,,1,-1,activity_2,Physically active 3 min ago?,No,1613263386050,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,16,17,2021-02-13,Sat Feb 13 16:53:03 PST 2021,GMT-08:00,1613263983680,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,16:53:12.615,1613263992616,1,,1,-1,int_sed_1,Intend to sit less today?,Yes,1613263988421,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,17,18,2021-02-13,Sat Feb 13 17:20:02 PST 2021,GMT-08:00,1613265602556,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,17:20:12.065,1613265612065,1,,1,-1,energy_9,Feeling energetic?,No,1613265608803,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,17,18,2021-02-13,Sat Feb 13 17:36:01 PST 2021,GMT-08:00,1613266561435,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,17:36:09.873,1613266569873,1,,1,-1,activity_2,Physically active 9 min ago?,Sort of,1613266565904,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,17,18,2021-02-13,Sat Feb 13 17:45:01 PST 2021,GMT-08:00,1613267101476,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,17:45:09.328,1613267109328,1,,1,-1,happy_8,Feeling happy?,Yes,1613267105966,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,17,18,2021-02-13,Sat Feb 13 17:53:01 PST 2021,GMT-08:00,1613267581534,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,17:53:09.777,1613267589777,1,,1,-1,friend_1,With friend(s) now?,Yes,1613267589506,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,18,19,2021-02-13,Sat Feb 13 18:12:01 PST 2021,GMT-08:00,1613268721609,NeverStarted,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,feel_sit_1,Feel like sitting less?,-NOT_ANS-,-1,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,18,19,2021-02-13,Sat Feb 13 18:35:01 PST 2021,GMT-08:00,1613270101202,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,18:35:10.013,1613270110013,1,,1,-1,relax_10,Feeling relaxed?,Yes,1613270106734,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,18,19,2021-02-13,Sat Feb 13 18:44:02 PST 2021,GMT-08:00,1613270642052,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,18:44:12.206,1613270652206,1,,1,-1,feel_exer_1,Feel like exercising?,Sort of,1613270648905,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,18,19,2021-02-13,Sat Feb 13 18:54:02 PST 2021,GMT-08:00,1613271242550,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,18:54:10.908,1613271250909,1,,1,-1,happy_8,Feeling happy?,Yes,1613271247609,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,19,20,2021-02-13,Sat Feb 13 19:46:02 PST 2021,GMT-08:00,1613274362431,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,19:46:10.838,1613274370838,1,,1,-1,relax_10,Feeling relaxed?,Sort of,1613274366967,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,19,20,2021-02-13,Sat Feb 13 19:54:02 PST 2021,GMT-08:00,1613274842368,Started,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,activity_2,Physically active 2 min ago?,-NOT_ANS-,-1,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,Trivia_EMA_Micro,TIME,RANDOM,20,21,2021-02-13,Sat Feb 13 20:22:03 PST 2021,GMT-08:00,1613276523875,CompletedThenDismissed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,20:22:16.332,1613276536332,1,,1,-1,trait_1,Do you socialize...,Sometimes,1613276534224,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,20,21,2021-02-13,Sat Feb 13 20:31:01 PST 2021,GMT-08:00,1613277061545,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,20:31:07.462,1613277067498,1,,1,-1,pain_0,In pain/sickness?,No,1613277063375,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,20,21,2021-02-13,Sat Feb 13 20:46:00 PST 2021,GMT-08:00,1613277960594,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,20:46:08.183,1613277968183,1,,1,-1,activity_2,Physically active 13 min ago?,No,1613277964508,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,20,21,2021-02-13,Sat Feb 13 20:54:00 PST 2021,GMT-08:00,1613278440820,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,20:54:11.723,1613278451723,1,,1,-1,relax_10,Feeling relaxed?,Sort of,1613278448380,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,21,22,2021-02-13,Sat Feb 13 21:10:03 PST 2021,GMT-08:00,1613279403145,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,21:10:10.351,1613279410352,1,,1,-1,feel_sit_1,Feel like sitting less?,Yes,1613279406870,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,21,22,2021-02-13,Sat Feb 13 21:22:01 PST 2021,GMT-08:00,1613280121843,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,21:22:11.585,1613280131585,1,,1,-1,energy_9,Feeling energetic?,Sort of,1613280127551,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,21,22,2021-02-13,Sat Feb 13 21:46:02 PST 2021,GMT-08:00,1613281562386,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,21:46:10.296,1613281570296,1,,1,-1,activity_0,Sedentary 29 min ago?,Yes,1613281566355,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,21,22,2021-02-13,Sat Feb 13 21:54:03 PST 2021,GMT-08:00,1613282043816,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,21:54:17.465,1613282057465,1,,1,-1,int_sed_1,Intend to sit less today?,Sort of,1613282053760,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,22,23,2021-02-13,Sat Feb 13 22:12:01 PST 2021,GMT-08:00,1613283121683,CompletedThenDismissed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,22:12:08.027,1613283128027,1,,1,-1,feel_sit_1,Feel like sitting less?,Yes,1613283125775,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,22,23,2021-02-13,Sat Feb 13 22:36:02 PST 2021,GMT-08:00,1613284562641,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,22:36:11.389,1613284571389,1,,1,-1,pain_0,In pain/sickness?,No,1613284568097,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,22,23,2021-02-13,Sat Feb 13 22:46:02 PST 2021,GMT-08:00,1613285162612,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,22:46:10.411,1613285170411,1,,1,-1,feel_exer_1,Feel like exercising?,No,1613285166860,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,22,23,2021-02-13,Sat Feb 13 22:54:03 PST 2021,GMT-08:00,1613285643525,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,22:54:11.217,1613285651217,1,,1,-1,friend_1,With friend(s) now?,No,1613285647499,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,23,24,2021-02-13,Sat Feb 13 23:24:01 PST 2021,GMT-08:00,1613287441110,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,23:24:11.964,1613287451964,1,,1,-1,energy_9,Feeling energetic?,No,1613287448677,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,23,24,2021-02-13,Sat Feb 13 23:32:00 PST 2021,GMT-08:00,1613287920641,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,23:32:08.146,1613287928146,1,,1,-1,feel_sit_1,Feel like sitting less?,Sort of,1613287924752,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,23,24,2021-02-13,Sat Feb 13 23:42:00 PST 2021,GMT-08:00,1613288520764,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,23:42:06.746,1613288526746,1,,1,-1,pain_0,In pain/sickness?,No,1613288523369,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,23,24,2021-02-13,Sat Feb 13 23:54:00 PST 2021,GMT-08:00,1613289240819,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-13,23:54:08.424,1613289248424,1,,1,-1,int_sed_1,Intend to sit less today?,No,1613289245048,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,0,1,2021-02-14,Sun Feb 14 00:24:01 PST 2021,GMT-08:00,1613291041728,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-14,00:24:09.943,1613291049944,1,,1,-1,friend_1,With friend(s) now?,Sort of,1613291046318,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,0,1,2021-02-14,Sun Feb 14 00:34:02 PST 2021,GMT-08:00,1613291642546,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-14,00:34:11.045,1613291651045,1,,1,-1,activity_0,Sedentary 16 min ago?,Yes,1613291647738,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,0,1,2021-02-14,Sun Feb 14 00:42:02 PST 2021,GMT-08:00,1613292122543,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-14,00:42:11.321,1613292131322,1,,1,-1,energy_9,Feeling energetic?,Sort of,1613292127562,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,9,10,2021-02-14,Sun Feb 14 09:46:02 PST 2021,GMT-08:00,1613324762405,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-14,09:46:11.370,1613324771370,1,,1,-1,activity_2,Physically active 3 min ago?,No,1613324768016,diagramuncoupleoutput,9166
diagramuncoupleoutput@timestudy_com,EMA_Micro,TIME,RANDOM,9,10,2021-02-14,Sun Feb 14 09:54:03 PST 2021,GMT-08:00,1613325243396,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-14,09:54:10.672,1613325250672,1,,1,-1,sleep_0,Slept well yesterday?,Yes,1613325247232,diagramuncoupleoutput,9166
