Participant_ID,Prompt_Type,Study_Mode,Prompt_Trigger,Time_Window_Start,Time_Window_End,Initial_Prompt_Date,Initial_Prompt_Local_Time,Initial_Prompt_UTC_Offset,Initial_Prompt_UnixTime,Answer_Status,Reprompt1_Prompt_Date,Reprompt1_Prompt_Local_Time,Reprompt1_Prompt_UnixTime,Reprompt2_Prompt_Date,Reprompt2_Prompt_Local_Time,Reprompt2_Prompt_UnixTime,Reprompt3_Prompt_Date,Reprompt3_Prompt_Local_Time,Reprompt3_Prompt_UnixTime,Reprompt4_Prompt_Date,Reprompt4_Prompt_Local_Time,Reprompt4_Prompt_UnixTime,Reprompt5_Prompt_Date,Reprompt5_Prompt_Local_Time,Reprompt5_Prompt_UnixTime,Question_Set_Completion_Date,Question_Set_Completion_Local_Time,Question_Set_Completion_UnixTime,Question_Set_Completion_Prompt_Number,Probabilistic_Question_Set_Selected,Number_Of_Questions_Presented,Surveyversionnumber,Question_X_ID,Question_X_Text,Question_X_Answer_Text,Question_X_Answer_Unixtime,PARTICIPANT_ID_TEXT,PARTICIPANT_ID_NUMERIC
unknown_user,EMA_Micro,TIME,RANDOM,16,17,2020-06-05,Fri Jun 05 16:28:04 PDT 2020,GMT-07:00,1591399684173,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-06-05,16:28:12.308,1591399692309,1,,1,-1,int_exer_3,Intend to exercise today?,No,1591399688184,groinunratedbattery,9015
unknown_user,EMA_Micro,TIME,RANDOM,16,17,2020-06-05,Fri Jun 05 16:38:05 PDT 2020,GMT-07:00,1591400285633,Started,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,fatigue_13,Feeling fatigued?,-NOT_ANS-,-1,groinunratedbattery,9015
unknown_user,EMA_Micro,TIME,RANDOM,16,17,2020-06-05,Fri Jun 05 16:47:05 PDT 2020,GMT-07:00,1591400825306,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-06-05,16:47:12.874,1591400832899,1,,1,-1,fatigue_13,Feeling fatigued?,No,1591400828460,groinunratedbattery,9015
groinunratedbattery@timestudy_com,EMA_Micro,TIME,RANDOM,17,18,2020-06-05,Fri Jun 05 17:18:03 PDT 2020,GMT-07:00,1591402683232,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-06-05,17:18:11.326,1591402691326,1,,1,-1,feel_exer_1,Feel like exercising?,Sort of,1591402687584,groinunratedbattery,9015
groinunratedbattery@timestudy_com,EMA_Micro,TIME,RANDOM,17,18,2020-06-05,Fri Jun 05 17:38:03 PDT 2020,GMT-07:00,1591403883991,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-06-05,17:38:12.265,1591403892266,1,,1,-1,nervous_4,Feeling nervous?,No,1591403888249,groinunratedbattery,9015
groinunratedbattery@timestudy_com,EMA_Micro,TIME,RANDOM,17,18,2020-06-05,Fri Jun 05 17:46:02 PDT 2020,GMT-07:00,1591404362921,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-06-05,17:46:09.743,1591404369743,1,,1,-1,int_exer_3,Intend to exercise today?,No,1591404365898,groinunratedbattery,9015
groinunratedbattery@timestudy_com,EMA_Micro,TIME,RANDOM,17,18,2020-06-05,Fri Jun 05 17:54:05 PDT 2020,GMT-07:00,1591404845429,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-06-05,17:54:13.629,1591404853629,1,,1,-1,stress_2,Feeling stressed?,No,1591404849292,groinunratedbattery,9015
groinunratedbattery@timestudy_com,EMA_Micro,TIME,RANDOM,18,19,2020-06-05,Fri Jun 05 18:26:04 PDT 2020,GMT-07:00,1591406764324,Started,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,sleep_0,Slept well yesterday?,-NOT_ANS-,-1,groinunratedbattery,9015
groinunratedbattery@timestudy_com,EMA_Micro,TIME,RANDOM,18,19,2020-06-05,Fri Jun 05 18:38:09 PDT 2020,GMT-07:00,1591407489497,NeverStarted,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,routine_0,On usual routine today?,-NOT_ANS-,-1,groinunratedbattery,9015
groinunratedbattery@timestudy_com,EMA_Micro,TIME,RANDOM,18,19,2020-06-05,Fri Jun 05 18:46:06 PDT 2020,GMT-07:00,1591407966333,NeverStarted,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,feel_exer_1,Feel like exercising?,-NOT_ANS-,-1,groinunratedbattery,9015
