Participant_ID,Prompt_Type,Study_Mode,Prompt_Trigger,Time_Window_Start,Time_Window_End,Initial_Prompt_Date,Initial_Prompt_Local_Time,Initial_Prompt_UTC_Offset,Initial_Prompt_UnixTime,Answer_Status,Reprompt1_Prompt_Date,Reprompt1_Prompt_Local_Time,Reprompt1_Prompt_UnixTime,Reprompt2_Prompt_Date,Reprompt2_Prompt_Local_Time,Reprompt2_Prompt_UnixTime,Reprompt3_Prompt_Date,Reprompt3_Prompt_Local_Time,Reprompt3_Prompt_UnixTime,Reprompt4_Prompt_Date,Reprompt4_Prompt_Local_Time,Reprompt4_Prompt_UnixTime,Reprompt5_Prompt_Date,Reprompt5_Prompt_Local_Time,Reprompt5_Prompt_UnixTime,Question_Set_Completion_Date,Question_Set_Completion_Local_Time,Question_Set_Completion_UnixTime,Question_Set_Completion_Prompt_Number,Probabilistic_Question_Set_Selected,Number_Of_Questions_Presented,Surveyversionnumber,Question_X_ID,Question_X_Text,Question_X_Answer_Text,Question_X_Answer_Unixtime,PARTICIPANT_ID_TEXT,PARTICIPANT_ID_NUMERIC
washboardceramicsenticing@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,10,11,2021-04-06,Tue Apr 06 10:46:01 CDT 2021,GMT-05:00,1617723961390,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-04-06,10:46:12.813,1617723972814,1,,1,-1,activity_0,Sedentary 19 min ago?,Sort of,1617723969499,washboardceramicsenticing,9211
washboardceramicsenticing@timestudy_com,EMA_Micro,TIME,RANDOM,10,11,2021-04-06,Tue Apr 06 10:54:01 CDT 2021,GMT-05:00,1617724441269,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-04-06,10:54:11.368,1617724451368,1,,1,-1,stress_2,Feeling stressed?,Yes,1617724447415,washboardceramicsenticing,9211
washboardceramicsenticing@timestudy_com,EMA_Micro,TIME,RANDOM,11,12,2021-04-06,Tue Apr 06 11:30:01 CDT 2021,GMT-05:00,1617726601146,NeverStarted,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,burden_1,Workload increasing?,-NOT_ANS-,-1,washboardceramicsenticing,9211
washboardceramicsenticing@timestudy_com,EMA_Micro,TIME,RANDOM,11,12,2021-04-06,Tue Apr 06 11:38:01 CDT 2021,GMT-05:00,1617727081117,NeverStarted,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,happy_8,Feeling happy?,-NOT_ANS-,-1,washboardceramicsenticing,9211
washboardceramicsenticing@timestudy_com,CS_EMA_Micro,TIME,CONTEXT,11,12,2021-04-06,Tue Apr 06 11:46:01 CDT 2021,GMT-05:00,1617727561553,NeverStarted,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,activity_0,Sedentary 19 min ago?,-NOT_ANS-,-1,washboardceramicsenticing,9211
washboardceramicsenticing@timestudy_com,EMA_Micro,TIME,RANDOM,11,12,2021-04-06,Tue Apr 06 11:54:01 CDT 2021,GMT-05:00,1617728041539,NeverStarted,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,burden_1,Workload increasing?,-NOT_ANS-,-1,washboardceramicsenticing,9211
washboardceramicsenticing@timestudy_com,EMA_Micro,TIME,RANDOM,12,13,2021-04-06,Tue Apr 06 12:25:02 CDT 2021,GMT-05:00,1617729902435,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-04-06,12:25:09.779,1617729909779,1,,1,-1,focus_3,Feeling focused?,Sort of,1617729906488,washboardceramicsenticing,9211
washboardceramicsenticing@timestudy_com,EMA_Micro,TIME,RANDOM,12,13,2021-04-06,Tue Apr 06 12:37:03 CDT 2021,GMT-05:00,1617730623567,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-04-06,12:37:10.040,1617730630041,1,,1,-1,nervous_4,Feeling nervous?,Yes,1617730626729,washboardceramicsenticing,9211
washboardceramicsenticing@timestudy_com,EMA_Micro,TIME,RANDOM,12,13,2021-04-06,Tue Apr 06 12:45:02 CDT 2021,GMT-05:00,1617731102400,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-04-06,12:45:08.701,1617731108701,1,,1,-1,feel_exer_1,Feel like exercising?,No,1617731105367,washboardceramicsenticing,9211
washboardceramicsenticing@timestudy_com,EMA_Micro,TIME,RANDOM,12,13,2021-04-06,Tue Apr 06 12:53:02 CDT 2021,GMT-05:00,1617731582900,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-04-06,12:53:10.881,1617731590882,1,,1,-1,hunger_0,Feeling hungry?,No,1617731587189,washboardceramicsenticing,9211
