Participant_ID,Prompt_Type,Study_Mode,Prompt_Trigger,Time_Window_Start,Time_Window_End,Initial_Prompt_Date,Initial_Prompt_Local_Time,Initial_Prompt_UTC_Offset,Initial_Prompt_UnixTime,Answer_Status,Reprompt1_Prompt_Date,Reprompt1_Prompt_Local_Time,Reprompt1_Prompt_UnixTime,Reprompt2_Prompt_Date,Reprompt2_Prompt_Local_Time,Reprompt2_Prompt_UnixTime,Reprompt3_Prompt_Date,Reprompt3_Prompt_Local_Time,Reprompt3_Prompt_UnixTime,Reprompt4_Prompt_Date,Reprompt4_Prompt_Local_Time,Reprompt4_Prompt_UnixTime,Reprompt5_Prompt_Date,Reprompt5_Prompt_Local_Time,Reprompt5_Prompt_UnixTime,Question_Set_Completion_Date,Question_Set_Completion_Local_Time,Question_Set_Completion_UnixTime,Question_Set_Completion_Prompt_Number,Probabilistic_Question_Set_Selected,Number_Of_Questions_Presented,Surveyversionnumber,Question_X_ID,Question_X_Text,Question_X_Answer_Text,Question_X_Answer_Unixtime,PARTICIPANT_ID_TEXT,PARTICIPANT_ID_NUMERIC
unknown_user,EMA_Micro,TIME,RANDOM,11,12,2021-01-08,Fri Jan 08 11:36:03 PST 2021,GMT-08:00,1610134563231,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,11:36:14.472,1610134574472,1,,1,-1,relax_10,Feeling relaxed?,Sort of,1610134570594,subtitlegrievousbazooka,9141
unknown_user,EMA_Micro,TIME,RANDOM,11,12,2021-01-08,Fri Jan 08 11:46:01 PST 2021,GMT-08:00,1610135161717,NeverStarted,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,routine_0,On usual routine today?,-NOT_ANS-,-1,subtitlegrievousbazooka,9141
unknown_user,EMA_Micro,TIME,RANDOM,11,12,2021-01-08,Fri Jan 08 11:54:00 PST 2021,GMT-08:00,1610135640964,Started,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,family_1,With family member(s) now?,-NOT_ANS-,-1,subtitlegrievousbazooka,9141
unknown_user,EMA_Micro,TIME,RANDOM,12,13,2021-01-08,Fri Jan 08 12:09:02 PST 2021,GMT-08:00,1610136542104,NeverStarted,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,feel_exer_1,Feel like exercising?,-NOT_ANS-,-1,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,12,13,2021-01-08,Fri Jan 08 12:34:03 PST 2021,GMT-08:00,1610138043343,Started,,,-1,,,-1,,,-1,,,-1,,,-1,,,-1,-1,,1,-1,routine_0,On usual routine today?,-NOT_ANS-,-1,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,12,13,2021-01-08,Fri Jan 08 12:53:03 PST 2021,GMT-08:00,1610139183658,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,12:53:13.457,1610139193458,1,,1,-1,family_1,With family member(s) now?,No,1610139189811,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,13,14,2021-01-08,Fri Jan 08 13:23:04 PST 2021,GMT-08:00,1610140984938,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,13:23:10.911,1610140990911,1,,1,-1,relax_10,Feeling relaxed?,Yes,1610140987310,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,13,14,2021-01-08,Fri Jan 08 13:38:02 PST 2021,GMT-08:00,1610141882192,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,13:38:08.746,1610141888747,1,,1,-1,int_sed_1,Intend to sit less today?,Yes,1610141885253,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,13,14,2021-01-08,Fri Jan 08 13:46:02 PST 2021,GMT-08:00,1610142362234,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,13:46:09.081,1610142369082,1,,1,-1,prod_0,Feeling productive today?,Yes,1610142365318,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,13,14,2021-01-08,Fri Jan 08 13:54:04 PST 2021,GMT-08:00,1610142844509,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,13:54:10.377,1610142850377,1,,1,-1,tired_1,Feeling tired?,Sort of,1610142846453,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,14,15,2021-01-08,Fri Jan 08 14:12:01 PST 2021,GMT-08:00,1610143921085,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,14:12:08.434,1610143928435,1,,1,-1,pain_0,In pain/sickness?,No,1610143925083,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,14,15,2021-01-08,Fri Jan 08 14:20:01 PST 2021,GMT-08:00,1610144401660,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,14:20:09.209,1610144409210,1,,1,-1,feel_exer_1,Feel like exercising?,Sort of,1610144405865,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,14,15,2021-01-08,Fri Jan 08 14:40:02 PST 2021,GMT-08:00,1610145602303,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,14:40:09.173,1610145609174,1,,1,-1,relax_10,Feeling relaxed?,Yes,1610145604458,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,14,15,2021-01-08,Fri Jan 08 14:53:03 PST 2021,GMT-08:00,1610146383575,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,14:53:09.266,1610146389266,1,,1,-1,int_sed_1,Intend to sit less today?,Yes,1610146385939,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2021-01-08,Fri Jan 08 15:26:01 PST 2021,GMT-08:00,1610148361268,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,15:26:10.125,1610148370125,1,,1,-1,prod_0,Feeling productive today?,Yes,1610148366133,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2021-01-08,Fri Jan 08 15:37:00 PST 2021,GMT-08:00,1610149020965,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,15:37:07.781,1610149027781,1,,1,-1,pain_0,In pain/sickness?,No,1610149024447,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,Trivia_EMA_Micro,TIME,RANDOM,15,16,2021-01-08,Fri Jan 08 15:46:01 PST 2021,GMT-08:00,1610149561068,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,15:46:08.967,1610149568968,1,,1,-1,trait_0,Play sports?,Rarely,1610149565297,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,15,16,2021-01-08,Fri Jan 08 15:54:02 PST 2021,GMT-08:00,1610150042168,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,15:54:09.938,1610150049938,1,,1,-1,nervous_4,Feeling nervous?,No,1610150046589,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,16,17,2021-01-08,Fri Jan 08 16:21:01 PST 2021,GMT-08:00,1610151661786,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,16:21:10.213,1610151670213,1,,1,-1,family_1,With family member(s) now?,No,1610151666256,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,16,17,2021-01-08,Fri Jan 08 16:29:02 PST 2021,GMT-08:00,1610152142139,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,16:29:10.083,1610152150083,1,,1,-1,routine_0,On usual routine today?,Yes,1610152146750,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,16,17,2021-01-08,Fri Jan 08 16:40:02 PST 2021,GMT-08:00,1610152802815,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,16:40:11.518,1610152811519,1,,1,-1,int_sed_1,Intend to sit less today?,Yes,1610152808184,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,16,17,2021-01-08,Fri Jan 08 16:51:01 PST 2021,GMT-08:00,1610153461779,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,16:51:11.619,1610153471619,1,,1,-1,prod_0,Feeling productive today?,Yes,1610153468295,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,17,18,2021-01-08,Fri Jan 08 17:15:03 PST 2021,GMT-08:00,1610154903339,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,17:15:08.798,1610154908798,1,,1,-1,relax_10,Feeling relaxed?,Yes,1610154905503,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,17,18,2021-01-08,Fri Jan 08 17:30:01 PST 2021,GMT-08:00,1610155801058,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,17:30:07.856,1610155807856,1,,1,-1,family_1,With family member(s) now?,No,1610155804508,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,17,18,2021-01-08,Fri Jan 08 17:40:01 PST 2021,GMT-08:00,1610156401398,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,17:40:08.956,1610156408956,1,,1,-1,pain_0,In pain/sickness?,No,1610156404818,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,17,18,2021-01-08,Fri Jan 08 17:51:03 PST 2021,GMT-08:00,1610157063761,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,17:51:12.864,1610157072864,1,,1,-1,routine_0,On usual routine today?,Yes,1610157069032,subtitlegrievousbazooka,9141
subtitlegrievousbazooka@timestudy_com,EMA_Micro,TIME,RANDOM,18,19,2021-01-08,Fri Jan 08 18:29:02 PST 2021,GMT-08:00,1610159342041,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-01-08,18:29:07.310,1610159347310,1,,1,-1,relax_10,Feeling relaxed?,Yes,1610159344030,subtitlegrievousbazooka,9141
